DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
BRA,BOG,45,2271309,9081851747
BRA,BOG,3266,2546395,1018178587
BRA,BOG,402,456128,1823832369
BRA,BOG,36,103784,4149813617
BRA,BOG,5,525115,2099677578
BRA,BOG,62,523534,2093355933
BRA,BOG,1000,30015,118036688
BRA,BOG,1194,14752853,5876282643
BRA,BOG,24,848,337716
BRA,BOG,584,2666,10617345
BRA,BOG,96,2976,1185192
BRA,BOG,750,42448,16904916
BRA,BOG,6528,37974,151231455
BRA,BOG,32,136,541620
BRA,BOG,208,8032,3198744
BRA,BOG,3739,2413367,9451998729
BRA,BOG,32,400,1582704
BRA,BOG,2,3262008,1312374321
BRA,BOG,196,355,14046498
BRA,BOG,6,11971,4788292
BRA,BOG,18,28179,110332901
BRA,BOG,520064,421879701,16559499733
BRA,BOG,104173,98082,388478683
BGR,BOG,55,15054,6020741922
CMR,BOG,672,288,115183584
CAN,BOG,40,56,223020
CAN,BOG,45,1695,681934
CAN,BOG,16,225,9052222
CAN,BOG,82,168852,679051929
CAN,BOG,172,414927,1641049525
CAN,BOG,1154,4090591,1627206351
CAN,BOG,383,1041222,4151957555
CAN,BOG,172,353638,1401166974
CAN,BOG,415,979904,387787168
CAN,BOG,12,5554,21899588
CAN,BOG,525,40935,1636790068
CAN,BOG,3201,259986,1039556621
CAN,BOG,12,1015,41058983
CAN,BOG,43,99105,39475008
CAN,BOG,13,38749,15180488
CAN,BOG,25,33313,131750015
CAN,BOG,40,15548,61930016
CAN,BOG,21,8261,32562551
CAN,BOG,40,190099,757487042
CAN,BOG,8,11478,45718595
CAN,BOG,30,4614,184491251
CAN,BOG,41,62129,247174773
CAN,BOG,114,208418,829028556
CAN,BOG,10,16,6281232
CAN,BOG,6,56,21984312
CAN,BOG,4245,255535,1011429438
CAN,BOG,15500,3410,133516163
CAN,BOG,400,100,391543
CAN,BOG,2000,440,17227892
CAN,BOG,19,240,9397032
CAN,BOG,8357,18153,723322623
CAN,BOG,964,13124,519676916
CAN,BOG,4130,9173,362831258
CAN,BOG,16083,88359,3503076909
CAN,BOG,4456,95986,382266223
CAN,BOG,5238,2836,112529388
CAN,BOG,30964,2519165,1007346221
CAN,BOG,10073,733023,2931149733
CAN,BOG,8192,31744,126973143
CAN,BOG,240,5824,232954758
CAN,BOG,19944,97275,3890912452
CAN,BOG,552,3432,137253811
CAN,BOG,25395,1255057,5018538145
CAN,BOG,143882,756026,3021095631
CAN,BOG,1622223,7731207,308827382
CAN,BOG,1098,1017243,3982943759
CAN,BOG,2181,165924,6496638073
CAN,BOG,18,2439,95497337
CAN,BOG,6,2919,114291401
CAN,BOG,1477,75327,295716476
CAN,BOG,25,252,98929404
CAN,BOG,22,2520,999972272
CAN,BOG,2,140,5481602
CAN,BOG,35156,99044,3943191534
CAN,BOG,3800,69198,275626013
CAN,BOG,18344,2980,1187801171
CAN,BOG,4920,11736,464365353
CAN,BOG,20976,716016,2848627121
CAN,BOG,600,198,79188714
CAN,BOG,7250,1121,440078817
CAN,BOG,22175,35705,1401696178
CAN,BOG,12525,4921546,1943292124
CAN,BOG,325,1625,6429735
CAN,BOG,1244,15997,635553819
CAN,BOG,3000,1238,498073398
CAN,BOG,17840,28549,1134593243
CAN,BOG,115070,1081018,427542304
CAN,BOG,741,13251,533115557
CAN,BOG,12716,6527899,2582887378
CAN,BOG,174975,4747115,1868488217
CAN,BOG,120006,1850015,7369269727
CAN,BOG,135077,2106749,8392808363
CAN,BOG,1569,40794,163115216
CAN,BOG,28840,69216,2784705033
CAN,BOG,72190,1132316,4513576437
CAN,BOG,27364,693813,2779114848
CAN,BOG,2,122717,485561716
CAN,BOG,2400,410,16399631
CAN,BOG,500,75,30174075
CAN,BOG,5600,150242,604455116
CAN,BOG,30800,826333,3324511188
CAN,BOG,12914,308889,1232328109
CAN,BOG,487,2370,95350077
CAN,BOG,10520,11572,462707577
CAN,BOG,715,432,172735631
CAN,BOG,1600,252,99101268
CAN,BOG,400,72,28314648
CAN,BOG,11,750,29999325
CAN,BOG,9650,26055,104217655
CAN,BOG,950,58176,2326987641
CAN,BOG,45,323,129197091
CAN,BOG,275400,82809,3312263347
CAN,BOG,1250,2125,83422612
CAN,BOG,5580,9316,365724733
CAN,BOG,108,44388,175267793
CAN,BOG,2290,7297,291838406
CAN,BOG,2040,3956,15821745
CAN,BOG,1432,5524,220928513
CAN,BOG,105,4725,188973067
CAN,BOG,301,194152,776497332
CAN,BOG,40,5,1957199
CAN,BOG,205,14545,579254625
CAN,BOG,7554,323995,1290310088
CAN,BOG,298,32389,1289841474
CAN,BOG,668,263148,1049988726
CAN,BOG,126,46088,184325729
CAN,BOG,3045,994759,396851651
CAN,BOG,1,1260,49751604
CAN,BOG,3,7340,289822836
CAN,BOG,68050,13771,5524939055
CAN,BOG,84180,12697,5103365217
CAN,BOG,125123,180613,7225227326
CAN,BOG,96,12384,48488685
CAN,BOG,18,78,3054035
CAN,BOG,264,49872,195270324
CAN,BOG,6420,17976,723212229
CAN,BOG,33,309177,1233888305
CAN,BOG,7623,289558,1145711512
CAN,BOG,24,48,19192848
CAN,BOG,26055,1276666,5089819457
CAN,BOG,1582,13570,525355765
CAN,BOG,86867,3222572,128891063
CAN,BOG,13418,20783,828220821
CAN,BOG,31871,614517,2450400342
CAN,BOG,7413,143583,574118061
CAN,BOG,10730,22685,898046773
CAN,BOG,2667,137826,553039335
CAN,BOG,3686,90024,358868098
CAN,BOG,6125,1225,489817475
CAN,BOG,744576,3890703,1553465089
CAN,BOG,78,1657,66664589
CAN,BOG,404717,1482244,5890859868
CAN,BOG,62184,287429,1140178189
CAN,BOG,131382,595625,2374098931
CAN,BOG,1297161,2344303,9373433369
CAN,BOG,17001,59359,236299944
CAN,BOG,30396,151455,602575164
CAN,BOG,899464,384776,1491731996
CAN,BOG,2589,141,55596723
CAN,BOG,184,41716,167609928
CAN,BOG,6381,1145444,4580069288
CAN,BOG,700,5390,214691785
CAN,BOG,6121,1702461,6849358118
CAN,BOG,4533,1038142,4166593948
CAN,BOG,39,676,270299276
CAN,BOG,11145,388661,1561417121
CAN,BOG,1843,527056,2107438686
CAN,BOG,124,26342,105979397
CAN,BOG,33,21055,815133797
CAN,BOG,2,611,23654559
CAN,BOG,1,8838,34215875
CAN,BOG,90,11592,448778484
CAN,BOG,19,112993,437446749
CAN,BOG,1,2364855,9259424212
CAN,BOG,465,32085,1283371123
CAN,BOG,224,11648,465909516
CAN,BOG,7,609,24359451
CAN,BOG,14,588,2351947
CAN,BOG,8835,327315,1309230541
CAN,BOG,4,8,3198808
CAN,BOG,6553,48804,1945272321
CAN,BOG,2864,143434,551476477
CAN,BOG,8361,96757,372012281
CAN,BOG,17400,137492,528630616
CAN,BOG,6000,6629,254872454
CAN,BOG,27,47195,181455807
CAN,BOG,2,100,402321
CAN,BOG,15456,205657,82260949
CAN,BOG,50,55886,222565995
CAN,BOG,3,551031,2194480957
CAN,BOG,10,5050,201149075
CAN,BOG,1,1950,77671425
CAN,BOG,600,195,7715682
CAN,BOG,1300,85,3382447
CAN,BOG,400,4,1582704
CAN,BOG,1,50,2011605
CAN,BOG,4,3579022,1431075526
CAN,BOG,2,1950,7699653
CAN,BOG,450,63,25134165
CAN,BOG,9050,1448,57768684
CAN,BOG,90425,23486,9371962963
CAN,BOG,1200,240,957492
CAN,BOG,130925,20197,8060299339
CAN,BOG,9808,347424,1386065419
CAN,BOG,11250,4075,164842715
CAN,BOG,97500,6825,2642264625
CAN,BOG,184639,5109919,2041487676
CAN,BOG,402740,5421964,2138994303
CAN,BOG,685575,973391,384896685
CAN,BOG,3602,54672,217766776
CAN,BOG,1200,360,14214744
CAN,BOG,34700,9750,3898596224
CAN,BOG,1800,324,127932696
CAN,BOG,400,76,30576396
CAN,BOG,9950,1864,736007856
CAN,BOG,9750,1758,707280318
CAN,BOG,1704,44184,176710815
CAN,BOG,1900,418,167176174
CAN,BOG,8280,18188,725252903
CAN,BOG,80,8,31995
CAN,BOG,550,360,14214744
CAN,BOG,2300,922,368747446
CAN,BOG,3450,7345,290020263
CAN,BOG,1740,1464,586743768
CAN,BOG,4550,514,205523414
CAN,BOG,682,4195,1673233545
CAN,BOG,2705,153955,615590605
CAN,BOG,68325,17428,6974454092
CAN,BOG,55700,87365,3508815375
CAN,BOG,208394,298791,1191944461
CAN,BOG,96,12384,49406587
CAN,BOG,36,621,24775105
CAN,BOG,1200,600,2399658
CAN,BOG,1160,208712,820893738
CAN,BOG,18050,5332,2139032112
CAN,BOG,1956,55308,2187918109
CAN,BOG,3,70777,279985317
CAN,BOG,322994,8899778,3541445459
CAN,BOG,5200,780,30727278
CAN,BOG,53043,535395,2130230671
CAN,BOG,280,392,15674159
CAN,BOG,14229,1430325,5706353103
CAN,BOG,1620,3894,1557019794
CAN,BOG,294881,9154467,3637178443
CAN,BOG,1536,11337,452782395
CAN,BOG,184602,126277,5040744692
CAN,BOG,490,22070,873062716
CAN,BOG,1,80237,320216238
CAN,BOG,637,2308,913220208
CAN,BOG,848,15172,6003196272
CAN,BOG,3,150,591388
CAN,BOG,400,4,1582704
CAN,BOG,11,2765908,1106205543
CAN,BOG,364,5619,222330344
CAN,BOG,24576,15110144,5931895001
CAN,BOG,3827,25911,1046589589
CAN,BOG,947,3500,13800605
CAN,BOG,1,5000,19992550
CAN,BOG,480,864,34547126
CAN,BOG,30800,3080,123154108
CAN,BOG,350,6125,24045341
CAN,BOG,102100,10210,408247871
CAN,BOG,4275,9137,358697604
CAN,BOG,9390,622557,248930039
CAN,BOG,1200,3876,152162845
CAN,BOG,16,1224,4895889
CAN,BOG,2080,53584,214331177
CAN,BOG,1080,2754,110799203
CAN,BOG,10800,1944,777310344
CAN,BOG,27088,668312,2640009548
CAN,BOG,188496,190313,7609684336
CAN,BOG,113248,113248,4528232604
CAN,BOG,1420,265978,1041759279
CAN,BOG,2492,538272,2107566336
CAN,BOG,1050,37695,1475921338
CAN,BOG,2250,315,123336045
CAN,BOG,1322,19898,795623519
CAN,BOG,16405,2021126,7913302211
CAN,BOG,840,1764,69250582
CAN,BOG,25,134,53598794
CAN,BOG,18180,4563,1824100785
CAN,BOG,25300,3865,1532362283
CAN,BOG,85430,104831,4142685012
CAN,BOG,6800,1904,7582680
CAN,BOG,36565,1116282,4445593065
CAN,BOG,30100,15284,6182714248
CAN,BOG,2500,375,15169575
CAN,BOG,10401,648593,2592493109
CAN,BOG,5376,166836,644577593
CAN,BOG,36260,54705,2166748375
CAN,BOG,4872,981499,3883313273
CAN,BOG,381,31888,1261235788
CAN,BOG,27300,2730,109159323
CAN,BOG,56656,56656,2265395825
CAN,BOG,3137,249475,981082889
CAN,BOG,25500,3620,143202856
CAN,BOG,14750,2340,92567592
CAN,BOG,4600,920,37216024
CAN,BOG,1250,375,146828625
CAN,BOG,40,240,9421848
CAN,BOG,290,3828,15146477
CAN,BOG,3900,10077,39789961
CAN,BOG,5200,121968,479523399
CAN,BOG,43,16809,66509178
CAN,BOG,34205,82092,3247461009
CAN,BOG,1705,219945,870076026
CAN,BOG,1218,207634,821375187
CAN,BOG,6590,124456,4923330012
CAN,BOG,257,58853,232815405
CAN,BOG,490,17591,69587885
CAN,BOG,559,10998,435067681
CAN,BOG,33670,47138,1864722714
CAN,BOG,6350,13335,527516598
CAN,BOG,1880,7896,312356284
CAN,BOG,10116,505458,1999531191
CAN,BOG,1700,6875,271462125
CAN,BOG,1237,13264,514650295
CAN,BOG,257,46495,1777062147
CAN,BOG,62850,182685,7307235583
CAN,BOG,52020,69149,2751881407
CAN,BOG,439720,572084,2268387526
CAN,BOG,6850,3497,1414613434
CAN,BOG,6720,63672,2514114388
CAN,BOG,65509,2011818,8035427654
CAN,BOG,42780,7602,3007259976
CAN,BOG,36305,695918,2756053036
CAN,BOG,848,24216,95484414
CAN,BOG,18850,26596,1022565667
CAN,BOG,1650,3595,143746434
CAN,BOG,1565,57798,228657484
CAN,BOG,1745,134,52836602
CAN,BOG,65259,4581461,1826685279
CAN,BOG,16956,1167405,4647762277
CAN,BOG,30,24894,9957376
CAN,BOG,22,1,398955
CAN,BOG,97783,4115062,1626873665
CAN,BOG,565,1808,722930608
CAN,BOG,4998,2924052,1165845593
CAN,BOG,16875,70875,2833943962
CAN,BOG,59352,2433282,9683966672
CAN,BOG,50,164,65575564
CAN,BOG,12,6932,27727376
CAN,BOG,1715,567032,2267289299
CAN,BOG,24175,144054,5760069651
CAN,BOG,75654,4582554,1823511724
CAN,BOG,49,22036,88120177
CAN,BOG,5,49,19599559
CAN,BOG,5,5936,23743466
CAN,BOG,887,625008,2483518497
CAN,BOG,85037,3320506,1316946504
CAN,BOG,14512,796152,3170027166
CAN,BOG,494961,22772096,9072972686
CAN,BOG,2471,1277535,5053775155
CAN,BOG,84,32508,128597747
CAN,BOG,230,83205,329148995
CAN,BOG,105285,3321408,1313909148
CAN,BOG,75012,2122,82152169
CAN,BOG,11200,2016,806099616
CAN,BOG,12550,1255,501813005
CAN,BOG,25500,298125,1179609075
CAN,BOG,50375,50375,2014249412
CAN,BOG,77625,102133,4044044851
CAN,BOG,2640,8448,3377941248
CAN,BOG,10940,111848,442555691
CAN,BOG,3134,315929,1247811892
CAN,BOG,15810,38512,1529740757
CAN,BOG,2257,246538,975848978
CAN,BOG,422549,10514626,4030843399
CAN,BOG,2500,39175,156641629
CAN,BOG,9221,1367929,5233472255
CAN,BOG,11400,1516,606174116
CAN,BOG,10046,2528022,9692670338
CAN,BOG,17159,2958489,1133077477
CAN,BOG,14675,4422564,1692643165
CAN,BOG,5187,2852666,1090303208
CAN,BOG,600,10925,419235133
CAN,BOG,1400,33702,1288107291
CAN,BOG,231480,345494,1322015282
CAN,BOG,256221,90605607,3464481882
CAN,BOG,3332,3724,144022622
CAN,BOG,9222,271222,1043311935
CAN,BOG,158,894,34169127
CAN,BOG,183276,46300,1852921655
CAN,BOG,323788,4781278,1898140944
CAN,BOG,557710,792832,3150589833
CAN,BOG,8130,21868,882940267
CAN,BOG,8750,23126,935416885
CAN,BOG,1680,1104,446592288
CAN,BOG,15820,2733,1093183833
CAN,BOG,600,90,3620889
CAN,BOG,20983,3680829,1470845958
CAN,BOG,223150,1988395,7932801272
CAN,BOG,323666,9490822,3734570945
CAN,BOG,21000,1970,78770647
CAN,BOG,72800,10305,4066684988
CAN,BOG,67845,1038445,3995705019
CAN,BOG,26140,880209,3500741982
CAN,BOG,619692,429406,1694053769
CAN,BOG,525,2226,881965833
CAN,BOG,1580,106296,4240732068
CAN,BOG,140,754,30081207
CAN,BOG,1128,6768,27001274
CAN,BOG,140,1190,47074972
CAN,BOG,735,25319,1008061667
CAN,BOG,420,1344,531670272
CAN,BOG,1512,44765,177084968
CAN,BOG,7,291175,1164266149
CAN,BOG,775,11438,45557348
CAN,BOG,200,28,1115282
CAN,BOG,200,292,11630798
CAN,BOG,1,23339,9138222
CAN,BOG,2,16151,632381099
CAN,BOG,17584,8728,348324006
CAN,BOG,400,2112,832767936
CAN,BOG,30379,57879,229013312
CAN,BOG,3330,178477,69881420
CAN,BOG,100,109999,4398321
CAN,BOG,100,109999,4398321
CAN,BOG,163313,126798199,5004332241
CAN,BOG,1788,58344,2303736177
CAN,BOG,864,28236,1124682234
CAN,BOG,5,1060,42384206
CAN,BOG,5,1020,40784802
CAN,BOG,10,1740,69574074
CAN,BOG,5,700,2798957
CAN,BOG,10,2120,84768412
CAN,BOG,461,44865,177151246
CAN,BOG,135,11976,47287715
CAN,BOG,769563,961456,3828088075
CAN,BOG,120,1171964,4636148947
COL,BOG,48,115679,465400909
COL,BOG,40,23237,9348733
COL,BOG,7,5546,22312722
COL,BOG,54,86839,349371533
COL,BOG,1918,50591,203538217
COL,BOG,40,69245,278587176
COL,BOG,776,81578,328205425
COL,BOG,496,337858,1359273684
COL,BOG,42,16296,6556223
COL,BOG,204,28028,111621509
COL,BOG,13236,19857,790805024
COL,BOG,35917,740508,2930012434
COL,BOG,821,399783,1569456107
COL,BOG,5941,197951,791691167
COL,BOG,204,8038,32011335
COL,BOG,24,34424,134784762
COL,BOG,42,87088,340986967
COL,BOG,77,103899,408592168
COL,BOG,45,2803,110230497
COL,BOG,136,2323,909554389
COL,BOG,440,268268,1050384574
COL,BOG,120,46262,181135622
COL,BOG,186,72567,285376258
COL,BOG,24,13359,52306229
COL,BOG,337,119024,468072592
COL,BOG,72,42508,166437098
COL,BOG,1115,305784,1197901568
COL,BOG,992,190391,748729742
COL,BOG,32441,1161694,4593728333
COL,BOG,3027,19515,78030922
COL,BOG,1802,44448,177725771
COL,BOG,4771,159316,637026618
COL,BOG,21541,107427,41934514
COL,BOG,30861,334897,1308435648
COL,BOG,78135,107172,4229731484
COL,BOG,4321,39689,153653977
COL,BOG,115628,3024178,1195728184
COL,BOG,48086,991324,3904018898
COL,BOG,2688,55048,213115579
COL,BOG,90778,1524472,605742992
COL,BOG,9377,104072,410569227
COL,BOG,6411,206597,822265063
COL,BOG,43105,568277,2248103471
COL,BOG,7453,321721,1245526764
COL,BOG,37473,657976,2602453785
COL,BOG,1527,6166,24654812
COL,BOG,5041,28149,108977446
COL,BOG,8976,175271,683984853
COL,BOG,13442,17515,678084467
COL,BOG,8194,89538,354836749
COL,BOG,5328,1370995,5396702698
COL,BOG,63,2624,1049209
COL,BOG,78,135546,539980713
COL,BOG,29,250445,983747782
COL,BOG,14,50872,2034122
COL,BOG,171,925684,3657138449
COL,BOG,70,166602,664289183
COL,BOG,4,6505,26010307
COL,BOG,2,47151,182542738
COL,BOG,240,547739,2157638424
COL,BOG,1,2558,10228188
COL,BOG,2,226,9036632
COL,BOG,2,35,13550075
COL,BOG,9,12864,51436832
COL,BOG,2,626,25030672
COL,BOG,2,3905,15614181
COL,BOG,4,32942,130659108
COL,BOG,20,25022,96871421
COL,BOG,175,2931,11719632
COL,BOG,1,5148,20584329
COL,BOG,127,491306,1931352542
COL,BOG,153,155772,621531171
COL,BOG,80,100729,402765912
COL,BOG,252,441116,1754426654
COL,BOG,245,1761123,6955392285
COL,BOG,290,212191,824745171
COL,BOG,40,24551,96597719
COL,BOG,4513,26138,104513054
COL,BOG,470,1139829,4464965627
COL,BOG,10,206,823693
COL,BOG,78,481498,1885247237
COL,BOG,6,27093,108331631
COL,BOG,14,17304,68395455
COL,BOG,14,8118,324599041
COL,BOG,207,12394,48961418
COL,BOG,102,167437,66102209
COL,BOG,153,1541,6161703
COL,BOG,58,447497,1774060813
COL,BOG,191,528543,2090767534
COL,BOG,694,1207998,4772152342
COL,BOG,430,885962,3504472046
COL,BOG,78,96252,380155485
COL,BOG,260,214561,847035261
COL,BOG,17661,82494,3193713961
COL,BOG,10,22937,88799448
COL,BOG,292,431062,1708732707
COL,BOG,31,50999,200952777
COL,BOG,72,147407,576108484
COL,BOG,6,9333,36132242
COL,BOG,10,10276,41088688
COL,BOG,10,308,1231541
COL,BOG,25,205,81969455
COL,BOG,2304,6704,26341632
COL,BOG,58728,1249019,4900599309
COL,BOG,10,16352,65383634
COL,BOG,599,1160902,4591905046
COL,BOG,116,320555,128174237
COL,BOG,43,64407,252783673
COL,BOG,178,182271,726850227
COL,BOG,16,21481,84169948
COL,BOG,4,41286,159836684
COL,BOG,227,29182,1145418804
COL,BOG,240,53735,212210605
COL,BOG,9,4624,1848911
COL,BOG,41477,733642,2904589624
COL,BOG,83605,1636011,646305805
COL,BOG,15872,174847,697793395
COL,BOG,912,351941,1404554298
COL,BOG,612,937584,3708969793
COL,BOG,432,247,977102
COL,BOG,1512,482839,1923220162
COL,BOG,9585,2185273,8613727036
COL,BOG,4896,49531,197289402
COL,BOG,6912,112333,447439188
COL,BOG,1224,97278,387472865
COL,BOG,24,3599,14335356
COL,BOG,60,102778,40938019
COL,BOG,3015,10281,4025453582
COL,BOG,667,1273251,5079698527
COL,BOG,1564,2750722,1097414296
COL,BOG,77025,1109639,4419858582
KOR,BOG,78,303348,1212940011
KOR,BOG,45,165484,661689428
KOR,BOG,82,102004,407864014
KOR,BOG,66,272412,1089242106
KOR,BOG,26,50934,203660108
KOR,BOG,12,18096,72357036
KOR,BOG,74580,4355928,1730609827
KOR,BOG,494,359375,1436964531
KOR,BOG,122820,8036415,3194677249
KOR,BOG,13798,1590198,6305380003
KOR,BOG,90,9,359948
KOR,BOG,63180,411039,1634267519
KOR,BOG,18705,112811,4463402775
KOR,BOG,1038,11700,46782567
KOR,BOG,90,1,399943
KOR,BOG,38,38,151943
KOR,BOG,21900,5694,2277275442
KOR,BOG,6690,41856,1672728382
KOR,BOG,290,29,1159834
KOR,BOG,1205,72185,285027608
KOR,BOG,14600,3796,1486297228
KOR,BOG,2180,16551,649215994
KOR,BOG,100213,1002133,3830202432
KOR,BOG,8,8,3176048
KOR,BOG,953,953,377911281
KOR,BOG,300,300,119000667
KOR,BOG,553,553,2194362
KOR,BOG,1,1,395676
KOR,BOG,36880,14908,5997801467
KOR,BOG,6000,1041,414974235
KOR,BOG,125400,21969,8758206555
KOR,BOG,3860,9212,370618105
KOR,BOG,73490,3035939,1204145349
KOR,BOG,183900,34941,1391752442
KOR,BOG,2400,456,18163164
KOR,BOG,12240,36504,1454009076
KOR,BOG,261,2232,88903908
KOR,BOG,354,227175,908361509
KOR,BOG,73290,226198,9039773469
KOR,BOG,200,38,14943842
KOR,BOG,1868620,3820306,1525237055
KOR,BOG,40600,183324,7275037831
KOR,BOG,282160,52827,2113288468
KOR,BOG,20,54,21591954
KOR,BOG,34486,3334978,1333574936
KOR,BOG,222,4743,189258966
KOR,BOG,19600,81994,3297781007
KOR,BOG,12600,2394,95509827
KOR,BOG,28200,5358,213760089
KOR,BOG,4240,1192,479566632
KOR,BOG,29150,1251851,4956934406
KOR,BOG,600,114,4540791
KOR,BOG,1630,116875,4662786562
KOR,BOG,50,34375,137448781
KOR,BOG,28200,10229,4086501987
KOR,BOG,9700,1843,715366891
KOR,BOG,444150,865725,3430386158
KOR,BOG,13530,72589,2876556266
KOR,BOG,27740,47038,1892437519
KOR,BOG,116440,209482,8384006794
KOR,BOG,1840,4472,179917951
KOR,BOG,840,714,283868244
KOR,BOG,32190,96732,3871709341
KOR,BOG,4000,7068,277473423
KOR,BOG,494700,10593036,4236092353
KOR,BOG,17424,70671,2790137106
KOR,BOG,250,25,978857
KOR,BOG,100,1,391543
KOR,BOG,7800,479103,191204258
KOR,BOG,2575,63172,252027852
KOR,BOG,88200,16758,668568789
KOR,BOG,9300,1767,710901207
KOR,BOG,78000,15174,6030221442
KOR,BOG,11880,40392,1598214499
KOR,BOG,30785,3197,1278617771
KOR,BOG,6811,45522,181291365
KOR,BOG,12,78,3106857
KOR,BOG,624,275136,1080120654
KOR,BOG,61950,978705,3885553231
KOR,BOG,1200,180,7197318
KOR,BOG,7400,28072,1122719989
KOR,BOG,8900,1529,611372179
KOR,BOG,1500,270,10798461
KOR,BOG,99,99,395943
KOR,BOG,412,3356,1342208708
KOR,BOG,26100,6264,2474711317
KOR,BOG,15000,2892,1144019757
KOR,BOG,258389,5750541,2281392396
KOR,BOG,210,3717,147040059
KOR,BOG,620,868,34297988
KOR,BOG,600,168,66458784
KOR,BOG,178904,6504724,2544292227
KOR,BOG,53030,9381,3741413842
KOR,BOG,241180,454632,1805330576
KOR,BOG,21490,733225,2860143285
KOR,BOG,2215,139505,550079975
KOR,BOG,20175,18565,729305125
KOR,BOG,1200,336,134349936
KOR,BOG,10800,1836,734126436
KOR,BOG,300,3,1199829
KOR,BOG,250,25,999857
KOR,BOG,60850,156275,6187133792
KOR,BOG,33600,7377,2920885602
KOR,BOG,713160,1384078,5470349438
KOR,BOG,480,72,28795896
KOR,BOG,10,40,1582352
KOR,BOG,102480,3337965,1309163495
KOR,BOG,600,108,4181166
KOR,BOG,90650,1685075,6618977239
KOR,BOG,11550,19635,754928443
KOR,BOG,2800,965,38174242
KOR,BOG,2198,18038,716924201
KOR,BOG,300,3,1187028
KOR,BOG,300,3,1187028
KOR,BOG,11680,28032,1085244864
KOR,BOG,1840,3496,137483346
KOR,BOG,13300,2691,1060513293
KOR,BOG,7600,1064,41192228
KOR,BOG,35450,11502,4536093502
KOR,BOG,1360,2584,1029077
KOR,BOG,9360,17504,693911457
KOR,BOG,1710,6874,274857577
KOR,BOG,18000,3240,129551724
KOR,BOG,240,5112,19790852
KOR,BOG,6700,1679,664192252
KOR,BOG,830,4638,183473713
KOR,BOG,118520,289776,1154294257
KOR,BOG,30,498,19700282
KOR,BOG,600,150,593382
KOR,BOG,3900,609,240913092
KOR,BOG,14900,4355,1712115291
KOR,BOG,31200,5616,2245563216
KOR,BOG,75,85519,3383029017
KOR,BOG,200,2170,84964831
KOR,BOG,120,50265,200180362
CIV,BOG,4750,2005,806653605
CRI,BOG,6,7194,28241989
CRI,BOG,36,34128,133625795
CRI,BOG,152,83291,318342366
CRI,BOG,259,146903,5665378
CRI,BOG,2,19,7502226
CRI,BOG,1,96,3790598
CRI,BOG,12,13008,51066415
CRI,BOG,6,5394,21175603
CRI,BOG,8,12792,50218449
CRI,BOG,21,44979,176577208
CRI,BOG,23,23437,91765932
CRI,BOG,6,9594,37663837
CRI,BOG,16,27004,106011492
CRI,BOG,1,2399,9417922
CRI,BOG,84,86822,340120931
CRI,BOG,69,120084,470540409
CRI,BOG,2,2878,11298366
CRI,BOG,4,8425,3389554425
CRI,BOG,133,8078,308745199
CRI,BOG,32,320,1223056
CRI,BOG,21,252,99101268
CRI,BOG,12,2688,105708019
CRI,BOG,903,131816,5214918628
CRI,BOG,27,12831,504590622
CRI,BOG,12,3864,151955277
CRI,BOG,81,30555,1201602874
CRI,BOG,24,9744,383191569
CRI,BOG,12,3528,138741775
CRI,BOG,12,336,132135024
CRI,BOG,77,22099,869063064
CRI,BOG,90,525,20908125
CRI,BOG,8600,3268,1307013724
CRI,BOG,37,771,310189491
CRI,BOG,25,435,175009635
CRI,BOG,2,16,6437136
CRI,BOG,140,2068,795106708
CRI,BOG,9168,7706,2962810586
CRI,BOG,1,5,19224
CRI,BOG,101,4701,1848209581
CRI,BOG,11,9726,3912974
CRI,BOG,19,37183,14296157
CRI,BOG,212,309377,1232728168
CRI,BOG,56,80759,323752064
CRI,BOG,57,79764,314373064
CRI,BOG,362,463873,1839900783
CRI,BOG,2,1826,7020623
CRI,BOG,344,429651,1671905298
CRI,BOG,148,181936,712086016
CRI,BOG,994,2230681,8800900633
CRI,BOG,49,85,33697765
CRI,BOG,331,337203,1335840252
CRI,BOG,942,914609,3619488327
CRI,BOG,1078,28886,1157948006
CRI,BOG,123,324135,1255368892
